0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,7,0,0,9,0,0,6,0,0,4,0,0,25966779.06252928,159888076.197501,382500000.0,643.1858446449221,0.003959192160574478
1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,1138471292.1427248,34856787.23891449,261300000.0,24131.702178481537,0.25160737760155116
1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,2,0,0,0,0,0,234621739.43367603,113986235.03020382,261300000.0,0.0,0.08532939265131638
0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,0,7,0,0,8,0,0,6,0,0,3,0,0,73706256.16931835,153538472.21266615,297900000.0,1622.6234297568917,0.005894802583673971
1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,439463367.4509599,79241497.28181171,261300000.0,0.0,0.2127452298895699
0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,7,0,0,10,0,0,4,0,0,0,0,0,126194115.68375506,127225666.00269552,267200000.0,4145.067205373722,0.007550486294070055
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,9,0,1,8,0,0,39104110.27026345,200652903.20129138,146000000.0,0.0,0.01900023189793549
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1245889173.0877519,82833867.70236509,0.0,42904.07234365061,0.11979068731432457
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,566228360.0287141,124355766.95579895,61400000.0,0.0,0.2975678752991962
1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,1166697072.13926,36130477.35013072,230600000.0,24598.92407156126,0.26071071211875696
0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,2,3,0,0,8,0,0,10,0,0,9,0,1,7,0,0,0.0,238674220.7036155,388400000.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1284984214.3486001,35119197.44027519,115300000.0,0.0,0.8277253170656977
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2172757564.914023,26403379.542306438,146000000.0,0.0,1.8026669889751166
1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,3,0,0,6,0,0,2,0,0,0,0,0,347108814.73054475,86573577.50133349,297900000.0,7566.996165639017,0.062236391316043166
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,7,0,5,4,0,0,147450703.0798479,161661709.4823698,115300000.0,0.0,0.10935106373484976
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,4,0,0,7,0,0,3,0,0,0,0,0,336923499.38586956,138325048.68951777,61400000.0,0.0,0.186476544418793
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,1242663280.5838323,79543310.4815933,30700000.0,0.0,0.8082360997931199
0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,2,0,0,0,7,0,0,8,0,0,6,0,0,3,0,0,23917842.95922911,153538472.21266615,636900000.0,901.939625746627,0.002333177300104067
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,7,1,2,5,0,0,76965418.27043393,178788532.00848764,146000000.0,0.0,0.04406699500116157
1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,1138068291.1654506,37472151.228560895,261300000.0,24120.114821098163,0.2515641373448815
0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,3,0,0,0,7,0,0,9,0,0,6,0,0,3,0,0,32448187.163716953,156862485.68268389,515700000.0,1635.4678159174891,0.0018482501894626822
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,0,3,7,7,0,10,6,0,10,4,3,7,3,0,1052579.551640688,473367315.36568177,92100000.0,20.656350336476446,0.00027551484437889914
0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,6,0,0,9,0,0,6,3,0,4,0,0,79535215.01670694,162959278.09098026,267200000.0,979.625225487059,0.017604955549140242
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,6,0,0,10,1,0,8,3,0,7,0,0,43697989.45792764,257876470.55488974,30700000.0,846.2847808386368,0.012247123022249961
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4718665351.887685,31398797.71871161,0.0,0.0,2.457177449006147
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,2,0,0,0,0,595836929.1988771,89396341.52094443,115300000.0,0.0,0.3213666540483574
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1331250530.1451643,28798397.130608946,115300000.0,0.0,0.8368921104891566
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,9,0,0,6,3,2,3,0,0,190041340.36639398,205511247.76566178,0.0,0.0,0.14801865905528627
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,0,0,5,0,0,9,0,0,2,0,0,0,0,0,267447278.457447,149642740.17521453,61400000.0,11632.533202110953,0.016248207624407807
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5607794360.106529,28798397.130608946,0.0,0.0,3.523369499828377
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7015761087.411407,0.0,61400000.0,0.0,5.220822938313773
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5632251418.134556,26403379.542306438,61400000.0,0.0,3.4625241537530695
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,8,0,0,10,0,0,9,4,2,7,0,0,10244719.863594642,212296818.43041012,230600000.0,375.63774894876485,0.0013134462301605916
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1291651223.2019718,26403379.542306438,176700000.0,0.0,0.7430564711539245
1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,2,0,0,0,0,0,359103558.76929325,83973176.91323082,297900000.0,0.0,0.1872620150746927
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4759382457.319778,28798397.130608946,30700000.0,0.0,2.4703163946391276
1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3479047008.4643292,0.0,261300000.0,0.0,3.5059061750856597
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1246024098.4772532,77410703.09465149,30700000.0,0.0,0.8089264577273084
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,7,0,0,10,0,0,4,0,0,0,0,0,155512003.0129128,127225666.00269552,236500000.0,5012.609283285428,0.0121412192097436
0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,5,0,0,8,0,0,4,0,0,0,0,0,205429365.47711897,106390336.19346376,267200000.0,3993.671485320954,0.04394207555037959
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,977311603.0514474,77039977.40982035,115300000.0,21001.347652205248,0.20258886794969355
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,1177028407.0367973,34856787.23891449,176700000.0,0.0,0.7175881297408379
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1267306596.6168966,71089902.78498524,61400000.0,0.0,0.7443243936879741
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,922600819.8484825,67043519.082373,176700000.0,0.0,0.5109788786373509
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,6,0,0,3,0,0,0,0,0,1200419878.4299297,72547106.5094816,115300000.0,51751.90212566406,0.09090973754347224
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1245889173.0877519,73237263.14215073,84600000.0,42904.07234365061,0.11979068731432457
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,0,0,4,0,0,6,0,0,7,0,0,7,0,0,133218141.62722096,185504042.2999377,92100000.0,2587.322160426028,0.042685230341486316
0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1106648755.6882508,26403379.542306438,297900000.0,0.0,0.6309576921084423
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1211909167.2611501,33735459.761828214,176700000.0,0.0,0.7267828511244767
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,1203341737.973757,37251804.827217,146000000.0,0.0,0.7423761637041494
0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,1024501866.2876786,32651440.14796943,419100000.0,0.0,0.6077092481451243
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,10,0,0,6,0,2,4,0,0,137185304.15234604,207484967.16907626,0.0,5609.683130285898,0.014358232914737484
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,5,0,0,0,0,0,1138068291.1654506,79763656.88293718,92100000.0,0.0,0.6987892704024484
1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,6,0,0,9,0,0,8,0,0,7,0,0,51954924.05791641,166956585.0979826,230600000.0,2000.5111989903362,0.0057391956961105155
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1267306596.6168966,28798397.130608946,230600000.0,0.0,0.7443243936879741
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,605188475.9000608,82064261.30142266,146000000.0,0.0,0.3163667346375856
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1250443337.3447812,31398797.71871161,199900000.0,0.0,0.7675982545224447
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,7,0,0,0,0,0,0,0,0,1001587905.1353948,114295180.64692244,30700000.0,0.0,0.5779276467744198
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1281597443.3263586,32724179.85197268,176700000.0,0.0,0.7410645052569659
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,6,0,0,10,0,0,3,0,0,0,0,0,202819055.60426915,161005037.16067103,61400000.0,5326.845216217733,0.028912370989882002
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,10,0,0,6,0,0,7,0,0,190690821.0996674,167040095.35360447,84600000.0,5412.3428536590545,0.021553759261807887
0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1046861630.2061843,30518832.761027623,419100000.0,22128.925766477714,0.2205140955154214
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,7,0,0,7,0,0,48315331.90007138,168715289.1363256,230600000.0,0.0,0.02939599143129351
0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1093913954.885859,24198032.45136138,419100000.0,0.0,0.6218616803931022
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1253950444.8766391,35119197.44027519,146000000.0,0.0,0.7527060350419462
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1306014892.3241239,28798397.130608946,146000000.0,0.0,0.7630216183392242
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3580358711.6001554,0.0,115300000.0,0.0,3.5834969102172027
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,5,0,0,0,754597712.2326287,96196509.14991398,84600000.0,0.0,0.4483363223655876
1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,3,0,0,6,0,0,3,0,0,0,0,0,171629912.97022617,87694904.97841977,881000000.0,3947.3125346910906,0.033857143690206766
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,0,0,5,0,0,9,0,0,7,2,0,7,0,0,59790886.82037156,210042092.9130709,61400000.0,1196.5983509399593,0.014898846058109785
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,820601866.8072348,85127737.46365952,84600000.0,0.0,0.46804446436027325
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1339396507.5245643,68654000.95581369,0.0,0.0,0.8647500709300774
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1660596182.8746848,61493298.22477088,61400000.0,0.0,0.9474196921572283
1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,2,0,0,0,6,0,0,9,0,0,5,3,0,3,0,0,31007294.321868893,158074297.98836613,473000000.0,1111.006870127168,0.0028825612723801597
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,5,0,0,8,0,0,0,0,0,0,0,0,317612804.3427794,138986646.485675,61400000.0,0.0,0.15537463641143678
1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,736870531.6974237,64648501.49407049,382500000.0,0.0,0.40681716177500776
1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,1,0,0,0,0,0,352861167.4800645,82961897.00337529,382500000.0,17795.51497969235,0.021194779506489417
1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1357863163.062548,24198032.45136138,297900000.0,0.0,0.9322379144946314
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3518007124.335676,0.0,176700000.0,0.0,3.524705034424049
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,1,0,1,0,0,0,436790899.76473415,112876742.07556713,84600000.0,0.0,0.23169465350043394
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3623428755.2340317,0.0,84600000.0,0.0,3.6246571926617484
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1315120205.4406166,31398797.71871161,84600000.0,0.0,0.8495692795714731
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1680191665.502001,61493298.22477088,30700000.0,0.0,1.0158954325044305
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,2,0,0,0,0,0,764424786.4299046,134751323.3375576,0.0,0.0,0.4456082418040061
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,5,0,0,2,0,0,0,0,0,1229154893.9672258,73385680.5872328,61400000.0,24965.733626466885,0.2728622152361581
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,1281623396.4551792,36130477.35013072,115300000.0,0.0,0.8270349591315093
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3936516964.5779495,32694901.094161935,30700000.0,0.0,3.76873721926519
0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,5,0,0,8,0,0,0,3,0,0,0,0,234395273.93295065,105148548.52790676,261300000.0,6133.215606175962,0.035080366994830234
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1642737462.725396,64093698.81287354,30700000.0,0.0,0.970983308789374
0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,4,0,0,7,0,0,7,0,0,0,0,0,155306818.62463954,101841787.1200327,442300000.0,5111.498495270436,0.016977875975753988
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,7,0,0,10,0,0,7,0,0,6,0,0,20467324.063501406,204760695.89991564,176700000.0,0.0,0.009468118423280648
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1640970328.2853167,66916462.83248448,0.0,0.0,1.002789740801421
0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,4,0,0,9,0,0,7,0,0,0,0,0,182943651.84260958,108229276.75228731,357700000.0,3037.10131064496,0.042288665717812535
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,7,0,0,10,1,0,7,5,0,6,0,0,80488272.0177031,256766672.65525857,0.0,1436.8205281715466,0.030665052523129357
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1215149904.7473583,32724179.85197268,267200000.0,0.0,0.7509254640960967
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2518694062.1146855,59098280.63646837,61400000.0,0.0,1.9763841081920819
0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,3,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,605435030.9980865,69221795.21380424,419100000.0,27170.74805089612,0.043826992056228
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,0,10,7,0,10,1,0,10,2,1,7,1,0,1993922.4805822186,451430279.45391965,61400000.0,0.0,0.00270713900764925
1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,2,0,0,0,7,0,0,10,0,0,5,2,0,4,0,0,10301834.393735137,170649745.00786096,727400000.0,414.7589953237198,0.000734651993126612
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2173822014.4922953,24198032.45136138,176700000.0,0.0,1.8014628419693077
0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1173202000.1122622,33735459.761828214,261300000.0,0.0,0.7080860819596811
0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,1,0,0,0,1138068291.1654506,44949257.32345912,261300000.0,0.0,0.6987892704024484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,10,6,0,10,3,0,7,0,0,63665001.58637633,280166574.54567987,0.0,0.0,0.06622958691498772
0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,2,0,0,0,4,0,0,8,0,0,4,1,0,0,0,0,98308311.42123288,107568855.99274053,594200000.0,3480.3450322444723,0.009231672193789474
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,6,0,0,10,0,0,3,0,0,0,0,0,277596731.24545485,161005037.16067103,0.0,11004.647485666215,0.024858613538584356
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,10,1,0,7,4,0,7,0,0,77630282.50514887,257234813.03154513,0.0,0.0,0.06568171201098214
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3544320455.2726355,0.0,146000000.0,0.0,3.5494930683873607
0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3299152976.8257484,0.0,382500000.0,0.0,3.3958691621571067
1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,7,0,0,10,0,0,7,0,0,6,0,0,14340453.380779162,172065794.8057537,467100000.0,332.41338626860374,0.002463256284026443
0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,4,0,0,7,0,0,6,0,0,0,0,0,130916566.66450877,100166593.33731155,509600000.0,1973.0998147083496,0.0314300345625074
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1289173308.0571866,34221561.73832255,84600000.0,0.0,0.818226820370287
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1204845609.757164,80011103.68275414,30700000.0,0.0,0.7585639291784353
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,8,0,0,2,0,0,0,0,0,803384902.3012513,92459817.6831813,84600000.0,17141.31480513366,0.16718655641126234
0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,759555336.1132035,70969301.80373673,297900000.0,0.0,0.4223587093243138
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,0,3,0,0,0,0,0,1201304709.120745,72111990.47601657,92100000.0,24509.503133691273,0.26379681159579915
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,3,0,0,8,0,0,9,1,0,10,4,1,7,3,0,0.0,318306579.8150175,213300000.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2579450749.5467796,61493298.22477088,0.0,0.0,2.128296410987322
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3899571065.999793,32694901.094161935,61400000.0,0.0,3.7341612800117723
1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,7,0,0,10,0,0,4,0,0,0,0,0,85744288.9559563,127225666.00269552,473000000.0,3787.4729359418207,0.004893021006767819
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,6,0,0,10,0,0,0,0,0,0,0,0,279812878.5989033,152551629.464063,30700000.0,0.0,0.11727086954452337
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,0,0,5,0,0,8,0,0,3,0,0,0,0,0,215214112.52672005,147440054.18228304,92100000.0,5559.504938891067,0.03329617317496538
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,6,0,0,10,0,0,3,0,0,0,0,0,222269394.3802115,161005037.16067103,30700000.0,9406.261176596314,0.01536038815684744
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1284687009.2873886,40542362.04798879,84600000.0,0.0,0.817337945313983
