A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,EWS_DaysToThreat,scenario,policy,model
94,322.2795894742012,1.0,0.9919725218787789,160.230972468853,1.0,0.17908744886517525,271.90986037254333,10.0,0.34014793671667576,227.60991394519806,1.5,0.9715238651260734,334.9128043651581,1.0,0.18099710438400507,4.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,11,0,dikesnet
94,322.2795894742012,1.0,0.9919725218787789,160.230972468853,1.0,0.17908744886517525,271.90986037254333,10.0,0.39800142031162977,320.9488442540169,1.5,0.9715238651260734,334.9128043651581,1.0,0.18099710438400507,4.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,12,0,dikesnet
94,322.2795894742012,1.0,0.9919725218787789,160.230972468853,1.0,0.17908744886517525,271.90986037254333,10.0,0.39800142031162977,227.60991394519806,1.5,0.9715238651260734,334.9128043651581,1.0,0.18099710438400507,4.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,13,0,dikesnet
94,322.2795894742012,1.0,0.9919725218787789,160.230972468853,1.0,0.17908744886517525,271.90986037254333,10.0,0.39800142031162977,227.60991394519806,1.5,0.2803611597046256,334.9128043651581,1.0,0.18099710438400507,4.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,14,0,dikesnet
94,322.2795894742012,1.0,0.9919725218787789,160.230972468853,1.0,0.17908744886517525,271.90986037254333,10.0,0.39800142031162977,227.60991394519806,1.5,0.9715238651260734,161.61166965961456,1.0,0.18099710438400507,4.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,15,0,dikesnet
94,322.2795894742012,1.0,0.9919725218787789,160.230972468853,1.0,0.17908744886517525,271.90986037254333,10.0,0.39800142031162977,227.60991394519806,1.5,0.9715238651260734,334.9128043651581,1.0,0.18099710438400507,4.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,16,0,dikesnet
94,322.2795894742012,1.0,0.9919725218787789,160.230972468853,1.0,0.17908744886517525,271.90986037254333,10.0,0.39800142031162977,227.60991394519806,1.5,0.9715238651260734,334.9128043651581,1.0,0.6902083391323686,4.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,17,0,dikesnet
94,322.2795894742012,1.0,0.9919725218787789,160.230972468853,1.0,0.17908744886517525,271.90986037254333,10.0,0.39800142031162977,227.60991394519806,1.5,0.9715238651260734,334.9128043651581,1.0,0.18099710438400507,1.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,18,0,dikesnet
94,322.2795894742012,1.0,0.9919725218787789,160.230972468853,1.0,0.17908744886517525,271.90986037254333,10.0,0.39800142031162977,227.60991394519806,1.5,0.9715238651260734,334.9128043651581,1.0,0.18099710438400507,4.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,19,0,dikesnet
94,322.2795894742012,1.0,0.9919725218787789,160.230972468853,1.0,0.17908744886517525,271.90986037254333,10.0,0.39800142031162977,227.60991394519806,1.5,0.9715238651260734,334.9128043651581,1.0,0.18099710438400507,4.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,20,0,dikesnet
94,118.78207176923752,1.0,0.9622250515967607,168.77364724874496,1.0,0.6611712602898479,146.00233376026154,1.0,0.34014793671667576,320.9488442540169,1.5,0.2803611597046256,161.61166965961456,1.0,0.6902083391323686,1.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,21,0,dikesnet
17,322.2795894742012,1.0,0.9622250515967607,168.77364724874496,1.0,0.6611712602898479,146.00233376026154,1.0,0.34014793671667576,320.9488442540169,1.5,0.2803611597046256,161.61166965961456,1.0,0.6902083391323686,1.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,22,0,dikesnet
17,118.78207176923752,1.0,0.9622250515967607,168.77364724874496,1.0,0.6611712602898479,146.00233376026154,1.0,0.34014793671667576,320.9488442540169,1.5,0.2803611597046256,161.61166965961456,1.0,0.6902083391323686,1.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,23,0,dikesnet
17,118.78207176923752,1.0,0.9919725218787789,168.77364724874496,1.0,0.6611712602898479,146.00233376026154,1.0,0.34014793671667576,320.9488442540169,1.5,0.2803611597046256,161.61166965961456,1.0,0.6902083391323686,1.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,24,0,dikesnet
17,118.78207176923752,1.0,0.9622250515967607,160.230972468853,1.0,0.6611712602898479,146.00233376026154,1.0,0.34014793671667576,320.9488442540169,1.5,0.2803611597046256,161.61166965961456,1.0,0.6902083391323686,1.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,25,0,dikesnet
17,118.78207176923752,1.0,0.9622250515967607,168.77364724874496,1.0,0.6611712602898479,146.00233376026154,1.0,0.34014793671667576,320.9488442540169,1.5,0.2803611597046256,161.61166965961456,1.0,0.6902083391323686,1.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,26,0,dikesnet
17,118.78207176923752,1.0,0.9622250515967607,168.77364724874496,1.0,0.17908744886517525,146.00233376026154,1.0,0.34014793671667576,320.9488442540169,1.5,0.2803611597046256,161.61166965961456,1.0,0.6902083391323686,1.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,27,0,dikesnet
17,118.78207176923752,1.0,0.9622250515967607,168.77364724874496,1.0,0.6611712602898479,271.90986037254333,1.0,0.34014793671667576,320.9488442540169,1.5,0.2803611597046256,161.61166965961456,1.0,0.6902083391323686,1.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,28,0,dikesnet
17,118.78207176923752,1.0,0.9622250515967607,168.77364724874496,1.0,0.6611712602898479,146.00233376026154,10.0,0.34014793671667576,320.9488442540169,1.5,0.2803611597046256,161.61166965961456,1.0,0.6902083391323686,1.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,29,0,dikesnet
17,118.78207176923752,1.0,0.9622250515967607,168.77364724874496,1.0,0.6611712602898479,146.00233376026154,1.0,0.39800142031162977,320.9488442540169,1.5,0.2803611597046256,161.61166965961456,1.0,0.6902083391323686,1.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,30,0,dikesnet
17,118.78207176923752,1.0,0.9622250515967607,168.77364724874496,1.0,0.6611712602898479,146.00233376026154,1.0,0.34014793671667576,227.60991394519806,1.5,0.2803611597046256,161.61166965961456,1.0,0.6902083391323686,1.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,31,0,dikesnet
17,118.78207176923752,1.0,0.9622250515967607,168.77364724874496,1.0,0.6611712602898479,146.00233376026154,1.0,0.34014793671667576,320.9488442540169,1.5,0.2803611597046256,161.61166965961456,1.0,0.6902083391323686,1.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,32,0,dikesnet
17,118.78207176923752,1.0,0.9622250515967607,168.77364724874496,1.0,0.6611712602898479,146.00233376026154,1.0,0.34014793671667576,320.9488442540169,1.5,0.9715238651260734,161.61166965961456,1.0,0.6902083391323686,1.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,33,0,dikesnet
17,118.78207176923752,1.0,0.9622250515967607,168.77364724874496,1.0,0.6611712602898479,146.00233376026154,1.0,0.34014793671667576,320.9488442540169,1.5,0.2803611597046256,334.9128043651581,1.0,0.6902083391323686,1.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,34,0,dikesnet
17,118.78207176923752,1.0,0.9622250515967607,168.77364724874496,1.0,0.6611712602898479,146.00233376026154,1.0,0.34014793671667576,320.9488442540169,1.5,0.2803611597046256,161.61166965961456,1.0,0.6902083391323686,1.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,35,0,dikesnet
17,118.78207176923752,1.0,0.9622250515967607,168.77364724874496,1.0,0.6611712602898479,146.00233376026154,1.0,0.34014793671667576,320.9488442540169,1.5,0.2803611597046256,161.61166965961456,1.0,0.18099710438400507,1.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,36,0,dikesnet
17,118.78207176923752,1.0,0.9622250515967607,168.77364724874496,1.0,0.6611712602898479,146.00233376026154,1.0,0.34014793671667576,320.9488442540169,1.5,0.2803611597046256,161.61166965961456,1.0,0.6902083391323686,4.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,37,0,dikesnet
17,118.78207176923752,1.0,0.9622250515967607,168.77364724874496,1.0,0.6611712602898479,146.00233376026154,1.0,0.34014793671667576,320.9488442540169,1.5,0.2803611597046256,161.61166965961456,1.0,0.6902083391323686,1.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,38,0,dikesnet
17,118.78207176923752,1.0,0.9622250515967607,168.77364724874496,1.0,0.6611712602898479,146.00233376026154,1.0,0.34014793671667576,320.9488442540169,1.5,0.2803611597046256,161.61166965961456,1.0,0.6902083391323686,1.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,39,0,dikesnet
17,118.78207176923752,1.0,0.9622250515967607,168.77364724874496,1.0,0.6611712602898479,146.00233376026154,1.0,0.34014793671667576,320.9488442540169,1.5,0.2803611597046256,161.61166965961456,1.0,0.6902083391323686,1.5,2.5,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,40,0,dikesnet
2,106.35650008916855,1.5,0.4577992744743824,265.69739431142807,10.0,0.7538906577974558,62.50070512294769,1.0,0.9903514413163066,94.65388178825378,1.0,0.1170185562223196,154.74085867404938,1.5,0.7733539640903473,2.5,3.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,41,0,dikesnet
113,106.35650008916855,1.5,0.4577992744743824,265.69739431142807,10.0,0.7538906577974558,62.50070512294769,1.0,0.9903514413163066,94.65388178825378,1.0,0.1170185562223196,154.74085867404938,1.5,0.7733539640903473,2.5,3.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,42,0,dikesnet
2,271.1984074115753,1.5,0.4577992744743824,265.69739431142807,10.0,0.7538906577974558,62.50070512294769,1.0,0.9903514413163066,94.65388178825378,1.0,0.1170185562223196,154.74085867404938,1.5,0.7733539640903473,2.5,3.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,43,0,dikesnet
2,106.35650008916855,10.0,0.4577992744743824,265.69739431142807,10.0,0.7538906577974558,62.50070512294769,1.0,0.9903514413163066,94.65388178825378,1.0,0.1170185562223196,154.74085867404938,1.5,0.7733539640903473,2.5,3.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,44,0,dikesnet
2,106.35650008916855,1.5,0.2523427400738001,265.69739431142807,10.0,0.7538906577974558,62.50070512294769,1.0,0.9903514413163066,94.65388178825378,1.0,0.1170185562223196,154.74085867404938,1.5,0.7733539640903473,2.5,3.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,45,0,dikesnet
2,106.35650008916855,1.5,0.4577992744743824,209.09163028001785,10.0,0.7538906577974558,62.50070512294769,1.0,0.9903514413163066,94.65388178825378,1.0,0.1170185562223196,154.74085867404938,1.5,0.7733539640903473,2.5,3.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,46,0,dikesnet
2,106.35650008916855,1.5,0.4577992744743824,265.69739431142807,10.0,0.7538906577974558,62.50070512294769,1.0,0.9903514413163066,94.65388178825378,1.0,0.1170185562223196,154.74085867404938,1.5,0.7733539640903473,2.5,3.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,47,0,dikesnet
2,106.35650008916855,1.5,0.4577992744743824,265.69739431142807,10.0,0.07945800852030516,62.50070512294769,1.0,0.9903514413163066,94.65388178825378,1.0,0.1170185562223196,154.74085867404938,1.5,0.7733539640903473,2.5,3.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,48,0,dikesnet
2,106.35650008916855,1.5,0.4577992744743824,265.69739431142807,10.0,0.7538906577974558,191.0897719860077,1.0,0.9903514413163066,94.65388178825378,1.0,0.1170185562223196,154.74085867404938,1.5,0.7733539640903473,2.5,3.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,49,0,dikesnet
2,106.35650008916855,1.5,0.4577992744743824,265.69739431142807,10.0,0.7538906577974558,62.50070512294769,10.0,0.9903514413163066,94.65388178825378,1.0,0.1170185562223196,154.74085867404938,1.5,0.7733539640903473,2.5,3.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,50,0,dikesnet
2,106.35650008916855,1.5,0.4577992744743824,265.69739431142807,10.0,0.7538906577974558,62.50070512294769,1.0,0.6098386878147721,94.65388178825378,1.0,0.1170185562223196,154.74085867404938,1.5,0.7733539640903473,2.5,3.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,51,0,dikesnet
2,106.35650008916855,1.5,0.4577992744743824,265.69739431142807,10.0,0.7538906577974558,62.50070512294769,1.0,0.9903514413163066,32.55706936120987,1.0,0.1170185562223196,154.74085867404938,1.5,0.7733539640903473,2.5,3.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,52,0,dikesnet
2,106.35650008916855,1.5,0.4577992744743824,265.69739431142807,10.0,0.7538906577974558,62.50070512294769,1.0,0.9903514413163066,94.65388178825378,1.0,0.1170185562223196,154.74085867404938,1.5,0.7733539640903473,2.5,3.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,53,0,dikesnet
2,106.35650008916855,1.5,0.4577992744743824,265.69739431142807,10.0,0.7538906577974558,62.50070512294769,1.0,0.9903514413163066,94.65388178825378,1.0,0.6848592516034842,154.74085867404938,1.5,0.7733539640903473,2.5,3.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,54,0,dikesnet
2,106.35650008916855,1.5,0.4577992744743824,265.69739431142807,10.0,0.7538906577974558,62.50070512294769,1.0,0.9903514413163066,94.65388178825378,1.0,0.1170185562223196,316.7252269387245,1.5,0.7733539640903473,2.5,3.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,55,0,dikesnet
2,106.35650008916855,1.5,0.4577992744743824,265.69739431142807,10.0,0.7538906577974558,62.50070512294769,1.0,0.9903514413163066,94.65388178825378,1.0,0.1170185562223196,154.74085867404938,1.5,0.7733539640903473,2.5,3.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,56,0,dikesnet
2,106.35650008916855,1.5,0.4577992744743824,265.69739431142807,10.0,0.7538906577974558,62.50070512294769,1.0,0.9903514413163066,94.65388178825378,1.0,0.1170185562223196,154.74085867404938,1.5,0.4041348658502102,2.5,3.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,57,0,dikesnet
2,106.35650008916855,1.5,0.4577992744743824,265.69739431142807,10.0,0.7538906577974558,62.50070512294769,1.0,0.9903514413163066,94.65388178825378,1.0,0.1170185562223196,154.74085867404938,1.5,0.7733539640903473,3.5,3.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,58,0,dikesnet
2,106.35650008916855,1.5,0.4577992744743824,265.69739431142807,10.0,0.7538906577974558,62.50070512294769,1.0,0.9903514413163066,94.65388178825378,1.0,0.1170185562223196,154.74085867404938,1.5,0.7733539640903473,2.5,4.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,59,0,dikesnet
2,106.35650008916855,1.5,0.4577992744743824,265.69739431142807,10.0,0.7538906577974558,62.50070512294769,1.0,0.9903514413163066,94.65388178825378,1.0,0.1170185562223196,154.74085867404938,1.5,0.7733539640903473,2.5,3.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,60,0,dikesnet
2,271.1984074115753,10.0,0.2523427400738001,209.09163028001785,10.0,0.07945800852030516,191.0897719860077,10.0,0.6098386878147721,32.55706936120987,1.0,0.6848592516034842,316.7252269387245,1.5,0.4041348658502102,3.5,4.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,61,0,dikesnet
113,106.35650008916855,10.0,0.2523427400738001,209.09163028001785,10.0,0.07945800852030516,191.0897719860077,10.0,0.6098386878147721,32.55706936120987,1.0,0.6848592516034842,316.7252269387245,1.5,0.4041348658502102,3.5,4.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,62,0,dikesnet
113,271.1984074115753,1.5,0.2523427400738001,209.09163028001785,10.0,0.07945800852030516,191.0897719860077,10.0,0.6098386878147721,32.55706936120987,1.0,0.6848592516034842,316.7252269387245,1.5,0.4041348658502102,3.5,4.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,63,0,dikesnet
113,271.1984074115753,10.0,0.4577992744743824,209.09163028001785,10.0,0.07945800852030516,191.0897719860077,10.0,0.6098386878147721,32.55706936120987,1.0,0.6848592516034842,316.7252269387245,1.5,0.4041348658502102,3.5,4.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,64,0,dikesnet
113,271.1984074115753,10.0,0.2523427400738001,265.69739431142807,10.0,0.07945800852030516,191.0897719860077,10.0,0.6098386878147721,32.55706936120987,1.0,0.6848592516034842,316.7252269387245,1.5,0.4041348658502102,3.5,4.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,65,0,dikesnet
113,271.1984074115753,10.0,0.2523427400738001,209.09163028001785,10.0,0.07945800852030516,191.0897719860077,10.0,0.6098386878147721,32.55706936120987,1.0,0.6848592516034842,316.7252269387245,1.5,0.4041348658502102,3.5,4.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,66,0,dikesnet
113,271.1984074115753,10.0,0.2523427400738001,209.09163028001785,10.0,0.7538906577974558,191.0897719860077,10.0,0.6098386878147721,32.55706936120987,1.0,0.6848592516034842,316.7252269387245,1.5,0.4041348658502102,3.5,4.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,67,0,dikesnet
113,271.1984074115753,10.0,0.2523427400738001,209.09163028001785,10.0,0.07945800852030516,62.50070512294769,10.0,0.6098386878147721,32.55706936120987,1.0,0.6848592516034842,316.7252269387245,1.5,0.4041348658502102,3.5,4.5,1.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,5,7,6,5,6,1,2,3,1,0,10,5,7,5,3,68,0,dikesnet
