Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
21086475.56820865,688706624.851164,1101400000.0,1719.519908804196,0.0012402470313992032
21086475.56820865,688706624.851164,1101400000.0,1719.519908804196,0.0012402470313992032
21086475.56820865,688706624.851164,1101400000.0,1719.519908804196,0.0012402470313992032
18700009.38607878,688706624.851164,1101400000.0,1719.519908804196,0.0012402470313992032
19402165.052855562,688706624.851164,1101400000.0,1719.519908804196,0.0012402470313992032
21086475.56820865,688706624.851164,1101400000.0,1719.519908804196,0.0012402470313992032
8533053.595419774,688706624.851164,1101400000.0,484.43177170691297,0.0020036600836669696
3074928.373536183,688706624.851164,1101400000.0,175.02061622888317,0.0007194428128971179
3074928.373536183,688706624.851164,1101400000.0,175.02061622888317,0.0007194428128971179
3074928.373536183,688706624.851164,1101400000.0,175.02061622888317,0.0007194428128971179
3074928.373536183,688706624.851164,1101400000.0,175.02061622888317,0.0007194428128971179
3074928.373536183,688706624.851164,1101400000.0,175.02061622888317,0.0007194428128971179
2317887.6158695,688706624.851164,1101400000.0,124.85241193789656,0.0006135151165886724
3074928.373536183,688706624.851164,1101400000.0,175.02061622888317,0.0007194428128971179
3074928.373536183,688706624.851164,1101400000.0,175.02061622888317,0.0007194428128971179
762759.747567142,688706624.851164,1101400000.0,50.21882666973998,0.0001086487809689774
3074928.373536183,688706624.851164,1101400000.0,175.02061622888317,0.0007194428128971179
3074928.373536183,688706624.851164,1101400000.0,175.02061622888317,0.0007194428128971179
19654405.467535235,688706624.851164,1101400000.0,1861.6253171955082,0.001913395155345964
3074928.373536183,688706624.851164,1101400000.0,175.02061622888317,0.0007194428128971179
3074928.373536183,688706624.851164,1101400000.0,175.02061622888317,0.0007194428128971179
3074928.373536183,688706624.851164,1101400000.0,175.02061622888317,0.0007194428128971179
3859763.5492210304,688706624.851164,1101400000.0,175.02061622888317,0.0007194428128971179
3074928.373536183,688706624.851164,1101400000.0,175.02061622888317,0.0007194428128971179
3074928.373536183,688706624.851164,1101400000.0,175.02061622888317,0.0007194428128971179
3074928.373536183,688706624.851164,1101400000.0,175.02061622888317,0.0007194428128971179
10399915.290562684,688706624.851164,1101400000.0,345.6756873777042,0.0016833808116686905
25021756.47198771,688706624.851164,1101400000.0,830.7712124532209,0.004054410365410139
10399915.290562684,688706624.851164,1101400000.0,345.6756873777042,0.0016833808116686905
10399915.290562684,688706624.851164,1101400000.0,345.6756873777042,0.0016833808116686905
10399915.290562684,688706624.851164,1101400000.0,345.6756873777042,0.0016833808116686905
10399915.290562684,688706624.851164,1101400000.0,345.6756873777042,0.0016833808116686905
10399915.290562684,688706624.851164,1101400000.0,345.6756873777042,0.0016833808116686905
10399915.290562684,688706624.851164,1101400000.0,345.6756873777042,0.0016833808116686905
10399915.290562684,688706624.851164,1101400000.0,345.6756873777042,0.0016833808116686905
10399915.290562684,688706624.851164,1101400000.0,345.6756873777042,0.0016833808116686905
31210665.381249715,688706624.851164,1101400000.0,1041.79024166949,0.0050312728773412585
10399915.290562684,688706624.851164,1101400000.0,345.6756873777042,0.0016833808116686905
10399915.290562684,688706624.851164,1101400000.0,345.6756873777042,0.0016833808116686905
19822024.575588666,688706624.851164,1101400000.0,866.6125090567466,0.002084457022962105
10399915.290562684,688706624.851164,1101400000.0,345.6756873777042,0.0016833808116686905
10399915.290562684,688706624.851164,1101400000.0,345.6756873777042,0.0016833808116686905
33624207.858542904,688706624.851164,1101400000.0,1436.141397431006,0.003611480614065029
5237274.11560667,688706624.851164,1101400000.0,345.6756873777042,0.0016833808116686905
10399915.290562684,688706624.851164,1101400000.0,345.6756873777042,0.0016833808116686905
10399915.290562684,688706624.851164,1101400000.0,345.6756873777042,0.0016833808116686905
25702180.685393117,688706624.851164,1101400000.0,1538.8713050420133,0.005402540498607865
44175539.974346235,688706624.851164,1101400000.0,2667.1601308750132,0.01002529254799702
44175539.974346235,688706624.851164,1101400000.0,2667.1601308750132,0.01002529254799702
44175539.974346235,688706624.851164,1101400000.0,2667.1601308750132,0.01002529254799702
44175539.974346235,688706624.851164,1101400000.0,2667.1601308750132,0.01002529254799702
44175539.974346235,688706624.851164,1101400000.0,2667.1601308750132,0.01002529254799702
44175539.974346235,688706624.851164,1101400000.0,2667.1601308750132,0.01002529254799702
44175539.974346235,688706624.851164,1101400000.0,2667.1601308750132,0.01002529254799702
44175539.974346235,688706624.851164,1101400000.0,2667.1601308750132,0.01002529254799702
21837549.556830227,688706624.851164,1101400000.0,1503.0640844039995,0.004578908478953402
44175539.974346235,688706624.851164,1101400000.0,2667.1601308750132,0.01002529254799702
44175539.974346235,688706624.851164,1101400000.0,2667.1601308750132,0.01002529254799702
36647407.118850686,688706624.851164,1101400000.0,2145.8955622226345,0.00976680873837053
44175539.974346235,688706624.851164,1101400000.0,2667.1601308750132,0.01002529254799702
44175539.974346235,688706624.851164,1101400000.0,2667.1601308750132,0.01002529254799702
44175539.974346235,688706624.851164,1101400000.0,2667.1601308750132,0.01002529254799702
71337971.0330807,688706624.851164,1101400000.0,2667.1601308750132,0.01002529254799702
44175539.974346235,688706624.851164,1101400000.0,2667.1601308750132,0.01002529254799702
44175539.974346235,688706624.851164,1101400000.0,2667.1601308750132,0.01002529254799702
44175539.974346235,688706624.851164,1101400000.0,2667.1601308750132,0.01002529254799702
187188418.58823854,688706624.851164,1101400000.0,11433.01414469199,0.046950480806551585
186874207.74069172,688706624.851164,1101400000.0,11406.298155920198,0.046900113740654226
187188418.58823854,688706624.851164,1101400000.0,11433.01414469199,0.046950480806551585
187188418.58823854,688706624.851164,1101400000.0,11433.01414469199,0.046950480806551585
187188418.58823854,688706624.851164,1101400000.0,11433.01414469199,0.046950480806551585
187188418.58823854,688706624.851164,1101400000.0,11433.01414469199,0.046950480806551585
187188418.58823854,688706624.851164,1101400000.0,11433.01414469199,0.046950480806551585
187188418.58823854,688706624.851164,1101400000.0,11433.01414469199,0.046950480806551585
187188418.58823854,688706624.851164,1101400000.0,11433.01414469199,0.046950480806551585
187188418.58823854,688706624.851164,1101400000.0,11433.01414469199,0.046950480806551585
3777257.164546431,688706624.851164,1101400000.0,357.4977445314254,0.00030723069913861253
187188418.58823854,688706624.851164,1101400000.0,11433.01414469199,0.046950480806551585
187188418.58823854,688706624.851164,1101400000.0,11433.01414469199,0.046950480806551585
186670160.04413125,688706624.851164,1101400000.0,11376.708000883764,0.046905838239354763
187188418.58823854,688706624.851164,1101400000.0,11433.01414469199,0.046950480806551585
187188418.58823854,688706624.851164,1101400000.0,11433.01414469199,0.046950480806551585
187188418.58823854,688706624.851164,1101400000.0,11433.01414469199,0.046950480806551585
230198820.79400054,688706624.851164,1101400000.0,11433.01414469199,0.046950480806551585
191237291.33610302,688706624.851164,1101400000.0,11433.01414469199,0.046950480806551585
187320832.37458438,688706624.851164,1101400000.0,11433.01414469199,0.046950480806551585
0.0,688706624.851164,1101400000.0,0.0,0.0
0.0,688706624.851164,1101400000.0,0.0,0.0
0.0,688706624.851164,1101400000.0,0.0,0.0
0.0,688706624.851164,1101400000.0,0.0,0.0
0.0,688706624.851164,1101400000.0,0.0,0.0
0.0,688706624.851164,1101400000.0,0.0,0.0
0.0,688706624.851164,1101400000.0,0.0,0.0
0.0,688706624.851164,1101400000.0,0.0,0.0
0.0,688706624.851164,1101400000.0,0.0,0.0
233656212.51515016,688706624.851164,1101400000.0,11375.599030609254,0.04687682469467195
0.0,688706624.851164,1101400000.0,0.0,0.0
0.0,688706624.851164,1101400000.0,0.0,0.0
4724413.576603741,688706624.851164,1101400000.0,358.94746833806187,0.0003122339794077936
0.0,688706624.851164,1101400000.0,0.0,0.0
0.0,688706624.851164,1101400000.0,0.0,0.0
0.0,688706624.851164,1101400000.0,0.0,0.0
0.0,688706624.851164,1101400000.0,0.0,0.0
0.0,688706624.851164,1101400000.0,0.0,0.0
0.0,688706624.851164,1101400000.0,0.0,0.0
0.0,688706624.851164,1101400000.0,0.0,0.0
79837.70005345994,688706624.851164,1101400000.0,7.221092836108434,6.878261340053095e-06
2197200.6173293954,688706624.851164,1101400000.0,144.1853822311078,0.00045322030968756514
79837.70005345994,688706624.851164,1101400000.0,7.221092836108434,6.878261340053095e-06
79837.70005345994,688706624.851164,1101400000.0,7.221092836108434,6.878261340053095e-06
79837.70005345994,688706624.851164,1101400000.0,7.221092836108434,6.878261340053095e-06
79837.70005345994,688706624.851164,1101400000.0,7.221092836108434,6.878261340053095e-06
79837.70005345994,688706624.851164,1101400000.0,7.221092836108434,6.878261340053095e-06
79837.70005345994,688706624.851164,1101400000.0,7.221092836108434,6.878261340053095e-06
79837.70005345994,688706624.851164,1101400000.0,7.221092836108434,6.878261340053095e-06
79837.70005345994,688706624.851164,1101400000.0,7.221092836108434,6.878261340053095e-06
15301996.997025678,688706624.851164,1101400000.0,833.4677886039625,0.004008721214560963
79837.70005345994,688706624.851164,1101400000.0,7.221092836108434,6.878261340053095e-06
79837.70005345994,688706624.851164,1101400000.0,7.221092836108434,6.878261340053095e-06
709928.5314281706,688706624.851164,1101400000.0,65.27157697758058,5.9945698430561307e-05
79837.70005345994,688706624.851164,1101400000.0,7.221092836108434,6.878261340053095e-06
79837.70005345994,688706624.851164,1101400000.0,7.221092836108434,6.878261340053095e-06
79837.70005345994,688706624.851164,1101400000.0,7.221092836108434,6.878261340053095e-06
79837.70005345994,688706624.851164,1101400000.0,7.221092836108434,6.878261340053095e-06
79837.70005345994,688706624.851164,1101400000.0,7.221092836108434,6.878261340053095e-06
79837.70005345994,688706624.851164,1101400000.0,7.221092836108434,6.878261340053095e-06
15585857.428159215,688706624.851164,1101400000.0,862.4930306746985,0.0040352549331062176
17338152.25268346,688706624.851164,1101400000.0,985.075890056316,0.004524345236468908
17338152.25268346,688706624.851164,1101400000.0,985.075890056316,0.004524345236468908
17338152.25268346,688706624.851164,1101400000.0,985.075890056316,0.004524345236468908
17338152.25268346,688706624.851164,1101400000.0,985.075890056316,0.004524345236468908
17338152.25268346,688706624.851164,1101400000.0,985.075890056316,0.004524345236468908
17338152.25268346,688706624.851164,1101400000.0,985.075890056316,0.004524345236468908
17338152.25268346,688706624.851164,1101400000.0,985.075890056316,0.004524345236468908
17338152.25268346,688706624.851164,1101400000.0,985.075890056316,0.004524345236468908
3131906.384924085,688706624.851164,1101400000.0,230.69618528679592,0.0005314886029928246
17338152.25268346,688706624.851164,1101400000.0,985.075890056316,0.004524345236468908
17338152.25268346,688706624.851164,1101400000.0,985.075890056316,0.004524345236468908
16917060.611667905,688706624.851164,1101400000.0,941.8204885284719,0.004485211089816278
17338152.25268346,688706624.851164,1101400000.0,985.075890056316,0.004524345236468908
17338152.25268346,688706624.851164,1101400000.0,985.075890056316,0.004524345236468908
17338152.25268346,688706624.851164,1101400000.0,985.075890056316,0.004524345236468908
17338152.25268346,688706624.851164,1101400000.0,985.075890056316,0.004524345236468908
17338152.25268346,688706624.851164,1101400000.0,985.075890056316,0.004524345236468908
17338152.25268346,688706624.851164,1101400000.0,985.075890056316,0.004524345236468908
17338152.25268346,688706624.851164,1101400000.0,985.075890056316,0.004524345236468908
25770519.712250717,688706624.851164,1101400000.0,876.5003578076444,0.0040517420864345215
28865739.147663772,688706624.851164,1101400000.0,984.4341056232663,0.004511240759983903
25770519.712250717,688706624.851164,1101400000.0,876.5003578076444,0.0040517420864345215
25770519.712250717,688706624.851164,1101400000.0,876.5003578076444,0.0040517420864345215
25770519.712250717,688706624.851164,1101400000.0,876.5003578076444,0.0040517420864345215
25770519.712250717,688706624.851164,1101400000.0,876.5003578076444,0.0040517420864345215
25770519.712250717,688706624.851164,1101400000.0,876.5003578076444,0.0040517420864345215
25770519.712250717,688706624.851164,1101400000.0,876.5003578076444,0.0040517420864345215
25770519.712250717,688706624.851164,1101400000.0,876.5003578076444,0.0040517420864345215
25770519.712250717,688706624.851164,1101400000.0,876.5003578076444,0.0040517420864345215
4138418.022500174,688706624.851164,1101400000.0,170.2012967374025,0.00046663079712393776
25770519.712250717,688706624.851164,1101400000.0,876.5003578076444,0.0040517420864345215
25770519.712250717,688706624.851164,1101400000.0,876.5003578076444,0.0040517420864345215
24939207.333648346,688706624.851164,1101400000.0,833.5510197844796,0.004012773765532871
25770519.712250717,688706624.851164,1101400000.0,876.5003578076444,0.0040517420864345215
25770519.712250717,688706624.851164,1101400000.0,876.5003578076444,0.0040517420864345215
25770519.712250717,688706624.851164,1101400000.0,876.5003578076444,0.0040517420864345215
25770519.712250717,688706624.851164,1101400000.0,876.5003578076444,0.0040517420864345215
25563721.842216842,688706624.851164,1101400000.0,876.5003578076444,0.0040517420864345215
25770519.712250717,688706624.851164,1101400000.0,876.5003578076444,0.0040517420864345215
2403916.290121141,688706624.851164,1101400000.0,81.06103060019626,0.000386528365064491
6796896.194612171,688706624.851164,1101400000.0,233.58835867279348,0.0010749136638014013
6796896.194612171,688706624.851164,1101400000.0,233.58835867279348,0.0010749136638014013
6796896.194612171,688706624.851164,1101400000.0,233.58835867279348,0.0010749136638014013
6796896.194612171,688706624.851164,1101400000.0,233.58835867279348,0.0010749136638014013
6796896.194612171,688706624.851164,1101400000.0,233.58835867279348,0.0010749136638014013
6796896.194612171,688706624.851164,1101400000.0,233.58835867279348,0.0010749136638014013
6796896.194612171,688706624.851164,1101400000.0,233.58835867279348,0.0010749136638014013
6796896.194612171,688706624.851164,1101400000.0,233.58835867279348,0.0010749136638014013
26897709.63811773,688706624.851164,1101400000.0,911.9139992300642,0.004444746461868211
6796896.194612171,688706624.851164,1101400000.0,233.58835867279348,0.0010749136638014013
6796896.194612171,688706624.851164,1101400000.0,233.58835867279348,0.0010749136638014013
9078592.943844311,688706624.851164,1101400000.0,364.80661768249746,0.0011943058191349336
6796896.194612171,688706624.851164,1101400000.0,233.58835867279348,0.0010749136638014013
6796896.194612171,688706624.851164,1101400000.0,233.58835867279348,0.0010749136638014013
6796896.194612171,688706624.851164,1101400000.0,233.58835867279348,0.0010749136638014013
6796896.194612171,688706624.851164,1101400000.0,233.58835867279348,0.0010749136638014013
6877471.6222297065,688706624.851164,1101400000.0,233.58835867279348,0.0010749136638014013
6796896.194612171,688706624.851164,1101400000.0,233.58835867279348,0.0010749136638014013
6796896.194612171,688706624.851164,1101400000.0,233.58835867279348,0.0010749136638014013
108287082.17693716,688706624.851164,1101400000.0,5304.424526241662,0.020661850042843745
92000424.31824476,688706624.851164,1101400000.0,4517.266394129193,0.0175029051112901
108287082.17693716,688706624.851164,1101400000.0,5304.424526241662,0.020661850042843745
108287082.17693716,688706624.851164,1101400000.0,5304.424526241662,0.020661850042843745
108287082.17693716,688706624.851164,1101400000.0,5304.424526241662,0.020661850042843745
108287082.17693716,688706624.851164,1101400000.0,5304.424526241662,0.020661850042843745
108287082.17693716,688706624.851164,1101400000.0,5304.424526241662,0.020661850042843745
90147464.13338308,688706624.851164,1101400000.0,4263.817964053057,0.019055440287759077
108287082.17693716,688706624.851164,1101400000.0,5304.424526241662,0.020661850042843745
108287082.17693716,688706624.851164,1101400000.0,5304.424526241662,0.020661850042843745
559366774.9887385,688706624.851164,1101400000.0,28281.49950050313,0.1078008301597584
108287082.17693716,688706624.851164,1101400000.0,5304.424526241662,0.020661850042843745
108287082.17693716,688706624.851164,1101400000.0,5304.424526241662,0.020661850042843745
159139067.99437308,688706624.851164,1101400000.0,9643.534010720301,0.023330485714173354
108287082.17693716,688706624.851164,1101400000.0,5304.424526241662,0.020661850042843745
108287082.17693716,688706624.851164,1101400000.0,5304.424526241662,0.020661850042843745
108287082.17693716,688706624.851164,1101400000.0,5304.424526241662,0.020661850042843745
108287082.17693716,688706624.851164,1101400000.0,5304.424526241662,0.020661850042843745
108287082.17693716,688706624.851164,1101400000.0,5304.424526241662,0.020661850042843745
108287082.17693716,688706624.851164,1101400000.0,5304.424526241662,0.020661850042843745
575513075.4188143,688706624.851164,1101400000.0,30014.877137310345,0.10784460430504517
547900724.6823213,688706624.851164,1101400000.0,28636.984876325932,0.10309519163776512
547900724.6823213,688706624.851164,1101400000.0,28636.984876325932,0.10309519163776512
547900724.6823213,688706624.851164,1101400000.0,28636.984876325932,0.10309519163776512
547900724.6823213,688706624.851164,1101400000.0,28636.984876325932,0.10309519163776512
547900724.6823213,688706624.851164,1101400000.0,28636.984876325932,0.10309519163776512
566784495.5538819,688706624.851164,1101400000.0,29683.595558279725,0.10493601981154971
546675473.0085843,688706624.851164,1101400000.0,28541.843603652094,0.10304015196842378
546739698.657977,688706624.851164,1101400000.0,28546.254255753727,0.10304418637499602
121737973.07938454,688706624.851164,1101400000.0,7637.531079031559,0.0181747510504529
547900724.6823213,688706624.851164,1101400000.0,28636.984876325932,0.10309519163776512
547900724.6823213,688706624.851164,1101400000.0,28636.984876325932,0.10309519163776512
521881306.07900095,688706624.851164,1101400000.0,26203.835624664825,0.1016590159683258
547900724.6823213,688706624.851164,1101400000.0,28636.984876325932,0.10309519163776512
547900724.6823213,688706624.851164,1101400000.0,28636.984876325932,0.10309519163776512
547900724.6823213,688706624.851164,1101400000.0,28636.984876325932,0.10309519163776512
547900724.6823213,688706624.851164,1101400000.0,28636.984876325932,0.10309519163776512
547900724.6823213,688706624.851164,1101400000.0,28636.984876325932,0.10309519163776512
545427256.9227631,688706624.851164,1101400000.0,28636.984876325932,0.10309519163776512
547900724.6823213,688706624.851164,1101400000.0,28636.984876325932,0.10309519163776512
11134001.27987226,688706624.851164,1101400000.0,991.5981586042292,0.0012380256770851735
4147561.46525223,688706624.851164,1101400000.0,351.72191796788627,0.0002872971925277127
11134001.27987226,688706624.851164,1101400000.0,991.5981586042292,0.0012380256770851735
11134001.27987226,688706624.851164,1101400000.0,991.5981586042292,0.0012380256770851735
11134001.27987226,688706624.851164,1101400000.0,991.5981586042292,0.0012380256770851735
11134001.27987226,688706624.851164,1101400000.0,991.5981586042292,0.0012380256770851735
11134001.27987226,688706624.851164,1101400000.0,991.5981586042292,0.0012380256770851735
11134001.27987226,688706624.851164,1101400000.0,991.5981586042292,0.0012380256770851735
11134001.27987226,688706624.851164,1101400000.0,991.5981586042292,0.0012380256770851735
11134001.27987226,688706624.851164,1101400000.0,991.5981586042292,0.0012380256770851735
11134001.27987226,688706624.851164,1101400000.0,991.5981586042292,0.0012380256770851735
11134001.27987226,688706624.851164,1101400000.0,991.5981586042292,0.0012380256770851735
11134001.27987226,688706624.851164,1101400000.0,991.5981586042292,0.0012380256770851735
16520687.812298412,688706624.851164,1101400000.0,1534.1936642957396,0.0027364890326883147
11134001.27987226,688706624.851164,1101400000.0,991.5981586042292,0.0012380256770851735
11134001.27987226,688706624.851164,1101400000.0,991.5981586042292,0.0012380256770851735
6171744.070447866,688706624.851164,1101400000.0,528.9520082861695,0.00041990079066457517
11134001.27987226,688706624.851164,1101400000.0,991.5981586042292,0.0012380256770851735
12242780.478043534,688706624.851164,1101400000.0,991.5981586042292,0.0012380256770851735
11134001.27987226,688706624.851164,1101400000.0,991.5981586042292,0.0012380256770851735
7298945.213055096,688706624.851164,1101400000.0,675.7569213316058,0.0012133113288103894
7184644.948954327,688706624.851164,1101400000.0,665.6984682494016,0.0011932142194362866
7184644.948954327,688706624.851164,1101400000.0,665.6984682494016,0.0011932142194362866
7184644.948954327,688706624.851164,1101400000.0,665.6984682494016,0.0011932142194362866
7184644.948954327,688706624.851164,1101400000.0,665.6984682494016,0.0011932142194362866
7184644.948954327,688706624.851164,1101400000.0,665.6984682494016,0.0011932142194362866
7184644.948954327,688706624.851164,1101400000.0,665.6984682494016,0.0011932142194362866
7184644.948954327,688706624.851164,1101400000.0,665.6984682494016,0.0011932142194362866
7184644.948954327,688706624.851164,1101400000.0,665.6984682494016,0.0011932142194362866
7184644.948954327,688706624.851164,1101400000.0,665.6984682494016,0.0011932142194362866
7184644.948954327,688706624.851164,1101400000.0,665.6984682494016,0.0011932142194362866
7184644.948954327,688706624.851164,1101400000.0,665.6984682494016,0.0011932142194362866
4892687.93571437,688706624.851164,1101400000.0,351.72191796788627,0.0002872971925277127
7184644.948954327,688706624.851164,1101400000.0,665.6984682494016,0.0011932142194362866
7184644.948954327,688706624.851164,1101400000.0,665.6984682494016,0.0011932142194362866
16264959.839747218,688706624.851164,1101400000.0,1511.6895359461696,0.002691525068039485
7184644.948954327,688706624.851164,1101400000.0,665.6984682494016,0.0011932142194362866
7184644.948954327,688706624.851164,1101400000.0,665.6984682494016,0.0011932142194362866
7184644.948954327,688706624.851164,1101400000.0,665.6984682494016,0.0011932142194362866
7184644.948954327,688706624.851164,1101400000.0,665.6984682494016,0.0011932142194362866
829881718.8121946,688706624.851164,1101400000.0,38100.29125820596,0.1490018034658473
830908624.7588997,688706624.851164,1101400000.0,38112.50719057809,0.1493161607217209
829881718.8121946,688706624.851164,1101400000.0,38100.29125820596,0.1490018034658473
829881718.8121946,688706624.851164,1101400000.0,38100.29125820596,0.1490018034658473
829881718.8121946,688706624.851164,1101400000.0,38100.29125820596,0.1490018034658473
829881718.8121946,688706624.851164,1101400000.0,38100.29125820596,0.1490018034658473
829881718.8121946,688706624.851164,1101400000.0,38100.29125820596,0.1490018034658473
829881718.8121946,688706624.851164,1101400000.0,38100.29125820596,0.1490018034658473
829881718.8121946,688706624.851164,1101400000.0,38100.29125820596,0.1490018034658473
829881718.8121946,688706624.851164,1101400000.0,38100.29125820596,0.1490018034658473
7541778.568470685,688706624.851164,1101400000.0,438.00235106186744,0.0007066304783652462
829881718.8121946,688706624.851164,1101400000.0,38100.29125820596,0.1490018034658473
829881718.8121946,688706624.851164,1101400000.0,38100.29125820596,0.1490018034658473
829881718.8121946,688706624.851164,1101400000.0,38100.29125820596,0.1490018034658473
829881718.8121946,688706624.851164,1101400000.0,38100.29125820596,0.1490018034658473
829881718.8121946,688706624.851164,1101400000.0,38100.29125820596,0.1490018034658473
829881718.8121946,688706624.851164,1101400000.0,38100.29125820596,0.1490018034658473
684363404.3710324,688706624.851164,1101400000.0,38100.29125820596,0.1490018034658473
922845277.0101302,688706624.851164,1101400000.0,38100.29125820596,0.1490018034658473
829881718.8121946,688706624.851164,1101400000.0,38100.29125820596,0.1490018034658473
1827043.6672896345,688706624.851164,1101400000.0,77.55681977108742,0.0003892263908451246
3493324.462818015,688706624.851164,1101400000.0,148.5887627656699,0.0007428002784047743
3493324.462818015,688706624.851164,1101400000.0,148.5887627656699,0.0007428002784047743
3493324.462818015,688706624.851164,1101400000.0,148.5887627656699,0.0007428002784047743
3493324.462818015,688706624.851164,1101400000.0,148.5887627656699,0.0007428002784047743
3493324.462818015,688706624.851164,1101400000.0,148.5887627656699,0.0007428002784047743
3493324.462818015,688706624.851164,1101400000.0,148.5887627656699,0.0007428002784047743
3493324.462818015,688706624.851164,1101400000.0,148.5887627656699,0.0007428002784047743
3493324.462818015,688706624.851164,1101400000.0,148.5887627656699,0.0007428002784047743
778379890.2843878,688706624.851164,1101400000.0,38112.50719057809,0.1493161607217209
3493324.462818015,688706624.851164,1101400000.0,148.5887627656699,0.0007428002784047743
3493324.462818015,688706624.851164,1101400000.0,148.5887627656699,0.0007428002784047743
8846151.453158466,688706624.851164,1101400000.0,510.3423859819344,0.0010647188468840213
3493324.462818015,688706624.851164,1101400000.0,148.5887627656699,0.0007428002784047743
3493324.462818015,688706624.851164,1101400000.0,148.5887627656699,0.0007428002784047743
3493324.462818015,688706624.851164,1101400000.0,148.5887627656699,0.0007428002784047743
